sin²(?/2) + kc	Zero-Angle Ext	sin²(?/2) + kc	Zero-Concentration Ext	sin²(?/2) + kc	Peak 1	sin²(?/2) + kc	Peak 2	sin²(?/2) + kc	Peak 3	sin²(?/2) + kc	Peak 4	sin²(?/2) + kc	Fit Peak 1	sin²(?/2) + kc	Fit Peak 2	sin²(?/2) + kc	Fit Peak 3	sin²(?/2) + kc	Fit Peak 4	sin²(?/2) + kc	Fit 5	sin²(?/2) + kc	Fit 6	sin²(?/2) + kc	Fit 7	sin²(?/2) + kc	Fit 8	sin²(?/2) + kc	Fit 9	sin²(?/2) + kc	Fit 10	sin²(?/2) + kc	Fit 11	sin²(?/2) + kc	Fit 12	sin²(?/2) + kc	Fit 13	sin²(?/2) + kc	Fit 14	sin²(?/2) + kc	Fit 15
0.0350377056706408	5.21068252944533E-8	0.291465668921061	1.53822255290271E-7									0.388792629117286	1.53414715128334E-7	0.51123049241541	1.52902027312593E-7	0.721869606400134	1.52020011697901E-7	1.19146566892106	1.50053657719734E-7	0.180424479902816	1.11650599429904E-7	0.234571109589334	1.29309187261358E-7	0.293197004163928	1.45664221557565E-7	0.36455913461384	1.61693744851348E-7	0.448735901726049	1.75127373660751E-7	0.535037705670641	1.82748495847693E-7	0.621339509615232	1.84141299417613E-7	0.705516276727442	1.79499643597434E-7	0.785495295634293	1.69599952008943E-7	0.859307217455155	1.55717280580997E-7	0.918267005431433	1.41354899064989E-7
0.036010975272603	5.21177402369473E-8	0.300297961918669	1.55802456867295E-7									0.397624922114894	1.55363389133173E-7	0.520062785413018	1.5481103945431E-7	0.730701899397741	1.53860790537584E-7	1.20029796191867	1.51742318135816E-7	0.181397749504778	1.11652924165877E-7	0.235544379191296	1.29308878847753E-7	0.294170273765891	1.45661408593649E-7	0.365532404215802	1.61688369292415E-7	0.449709171328012	1.75119661375532E-7	0.536010975272603	1.82739158761862E-7	0.622312779217195	1.84131118056912E-7	0.706489546329404	1.7948939068437E-7	0.786468565236255	1.69590319050427E-7	0.860280487057117	1.55708814578189E-7	0.919240275033395	1.4134777539204E-7
0.0369842448745652	5.21286551794413E-8	0.309130254916277	1.57717129539E-7									0.406457215112502	1.57247351745223E-7	0.528895078410626	1.56656368638599E-7	0.739534192395349	1.55639655714951E-7	1.20913025491628	1.53373009332769E-7	0.18237101910674	1.1165524890185E-7	0.236517648793258	1.29308570434148E-7	0.295143543367853	1.45658595629733E-7	0.366505673817764	1.61682993733482E-7	0.450682440929974	1.75111949090313E-7	0.536984244874565	1.82729821676032E-7	0.623286048819157	1.84120936696211E-7	0.707462815931366	1.79479137771305E-7	0.787441834838218	1.69580686091911E-7	0.861253756659079	1.55700348575381E-7	0.920213544635357	1.41340651719091E-7
0.0379575144765275	5.21395701219353E-8	0.317962547913885	1.59566273305387E-7									0.41528950811011	1.59066602964484E-7	0.537727371408234	1.5843801486546E-7	0.748366485392957	1.57356607230001E-7	1.21796254791389	1.54945731310592E-7	0.183344288708702	1.11657573637824E-7	0.237490918395221	1.29308262020543E-7	0.296116812969815	1.45655782665817E-7	0.367478943419727	1.61677618174549E-7	0.451655710531936	1.75104236805093E-7	0.537957514476528	1.82720484590201E-7	0.624259318421119	1.84110755335509E-7	0.708436085533328	1.79468884858241E-7	0.78841510444018	1.69571053133395E-7	0.862227026261041	1.55691882572573E-7	0.92118681423732	1.41333528046142E-7
0.0389307840784897	5.21504850644293E-8	0.326794840911493	1.61349888166454E-7									0.424121801107717	1.60821142790956E-7	0.546559664405842	1.60155978134891E-7	0.757198778390565	1.59011645082734E-7	1.22679484091149	1.56460484069285E-7	0.184317558310665	1.11659898373797E-7	0.238464187997183	1.29307953606938E-7	0.297090082571777	1.456529697019E-7	0.368452213021689	1.61672242615616E-7	0.452628980133898	1.75096524519874E-7	0.53893078407849	1.82711147504371E-7	0.625232588023081	1.84100573974808E-7	0.709409355135291	1.79458631945176E-7	0.789388374042142	1.69561420174879E-7	0.863200295863004	1.55683416569765E-7	0.922160083839282	1.41326404373193E-7
0.039904053680452	5.21614000069233E-8	0.329521428943199	1.61887264972938E-7									0.426848389139423	1.61349709079634E-7	0.549286252437548	1.60673460742618E-7	0.759925366422271	1.59510059596064E-7	1.2295214289432	1.56916388424462E-7	0.185290827912627	1.1166222310977E-7	0.239437457599145	1.29307645193333E-7	0.29806335217374	1.45650156737984E-7	0.369425482623651	1.61666867056683E-7	0.453602249735861	1.75088812234654E-7	0.539904053680452	1.8270181041854E-7	0.626205857625044	1.84090392614106E-7	0.710382624737253	1.79448379032112E-7	0.790361643644105	1.69551787216363E-7	0.864173565464966	1.55674950566956E-7	0.923133353441244	1.41319280700244E-7
0.0408773232824142	5.21723149494173E-8	0.335627133909101	1.63067974122203E-7									0.432954094105325	1.62510971224639E-7	0.55539195740345	1.61810258446894E-7	0.766031071388173	1.60604769273151E-7	1.2356271339091	1.57917267608849E-7	0.186264097514589	1.11664547845743E-7	0.240410727201107	1.29307336779727E-7	0.299036621775702	1.45647343774068E-7	0.370398752225613	1.6166149149775E-7	0.454575519337823	1.75081099949435E-7	0.540877323282414	1.8269247333271E-7	0.627179127227006	1.84080211253405E-7	0.711355894339215	1.79438126119047E-7	0.791334913246067	1.69542154257847E-7	0.865146835066928	1.55666484564148E-7	0.924106623043206	1.41312157027295E-7
0.0418505928843765	5.21832298919113E-8	0.344459426906709	1.64720531172634E-7									0.441786387102933	1.64136088265534E-7	0.564224250401058	1.63400855801468E-7	0.774863364385781	1.62135979801252E-7	1.24445942690671	1.59316081929284E-7	0.187237367116551	1.11666872581716E-7	0.24138399680307	1.29307028366122E-7	0.300009891377664	1.45644530810152E-7	0.371372021827576	1.61656115938817E-7	0.455548788939785	1.75073387664216E-7	0.541850592884377	1.82683136246879E-7	0.628152396828968	1.84070029892703E-7	0.712329163941177	1.79427873205983E-7	0.792308182848029	1.69532521299331E-7	0.86612010466889	1.5565801856134E-7	0.925079892645169	1.41305033354346E-7
0.0428238624863387	5.21941448344053E-8	0.353291719904317	1.66307559317745E-7									0.450618680100541	1.65696493913639E-7	0.573056543398666	1.64927770198614E-7	0.783695657383389	1.63605276667036E-7	1.25329171990432	1.60656927030589E-7	0.188210636718514	1.11669197317689E-7	0.242357266405032	1.29306719952517E-7	0.300983160979626	1.45641717846235E-7	0.372345291429538	1.61650740379884E-7	0.456522058541747	1.75065675378996E-7	0.542823862486339	1.82673799161049E-7	0.62912566643093	1.84059848532002E-7	0.71330243354314	1.79417620292918E-7	0.793281452449991	1.69522888340814E-7	0.867093374270853	1.55649552558532E-7	0.926053162247131	1.41297909681397E-7
0.0437971320883009	5.22050597768993E-8	0.362124012901925	1.67829058557538E-7									0.459450973098149	1.67192188168956E-7	0.581888836396274	1.66391001638331E-7	0.792527950380997	1.65012659870503E-7	1.26212401290192	1.61939802912765E-7	0.189183906320476	1.11671522053662E-7	0.243330536006994	1.29306411538912E-7	0.301956430581589	1.45638904882319E-7	0.3733185610315	1.61645364820951E-7	0.45749532814371	1.75057963093777E-7	0.543797132088301	1.82664462075218E-7	0.630098936032893	1.840496671713E-7	0.714275703145102	1.79407367379854E-7	0.794254722051953	1.69513255382298E-7	0.868066643872815	1.55641086555723E-7	0.927026431849093	1.41290786008448E-7
0.0447704016902632	5.22159747193933E-8	0.370956305899533	1.69285028892012E-7									0.468283266095757	1.68623171031483E-7	0.590721129393882	1.67790550120619E-7	0.801360243378605	1.66358129411654E-7	1.27095630589953	1.63164709575811E-7	0.190157175922438	1.11673846789635E-7	0.244303805608956	1.29306103125307E-7	0.302929700183551	1.45636091918403E-7	0.374291830633462	1.61639989262018E-7	0.458468597745672	1.75050250808558E-7	0.544770401690263	1.82655124989387E-7	0.631072205634855	1.84039485810599E-7	0.715248972747064	1.7939711446679E-7	0.795227991653916	1.69503622423782E-7	0.869039913474777	1.55632620552915E-7	0.927999701451055	1.41283662335499E-7
0.0457436712922254	5.22268896618873E-8	0.379788598897141	1.70675470321168E-7									0.477115559093365	1.69989442501222E-7	0.59955342239149	1.69126415645478E-7	0.810192536376213	1.67641685290488E-7	1.27978859889714	1.64331647019728E-7	0.1911304455244	1.11676171525608E-7	0.245277075210918	1.29305794711702E-7	0.303902969785513	1.45633278954487E-7	0.375265100235424	1.61634613703085E-7	0.459441867347634	1.75042538523338E-7	0.545743671292226	1.82645787903557E-7	0.632045475236817	1.84029304449898E-7	0.716222242349026	1.79386861553725E-7	0.796201261255878	1.69493989465266E-7	0.870013183076739	1.55624154550107E-7	0.928972971053018	1.4127653866255E-7
0.0467169408941877	5.22378046043813E-8	0.388620891894749	1.72000382845004E-7									0.485947852090973	1.71291002578172E-7	0.608385715389098	1.70398598212909E-7	0.819024829373821	1.68863327507006E-7	1.28862089189475	1.65440615244515E-7	0.192103715126363	1.11678496261581E-7	0.246250344812881	1.29305486298097E-7	0.304876239387475	1.45630465990571E-7	0.376238369837387	1.61629238144152E-7	0.460415136949596	1.75034826238119E-7	0.546716940894188	1.82636450817726E-7	0.633018744838779	1.84019123089196E-7	0.717195511950989	1.79376608640661E-7	0.79717453085784	1.6948435650675E-7	0.870986452678702	1.55615688547299E-7	0.92994624065498	1.41269414989601E-7
0.0476902104961499	5.22487195468753E-8	0.397453184892356	1.73259766463522E-7									0.494780145088581	1.72527851262333E-7	0.617218008386706	1.71607097822911E-7	0.827857122371429	1.70023056061207E-7	1.29745318489236	1.66491614250173E-7	0.193076984728325	1.11680820997555E-7	0.247223614414843	1.29305177884492E-7	0.305849508989438	1.45627653026654E-7	0.377211639439349	1.61623862585219E-7	0.461388406551559	1.750271139529E-7	0.54769021049615	1.82627113731896E-7	0.633992014440742	1.84008941728495E-7	0.718168781552951	1.79366355727596E-7	0.798147800459802	1.69474723548234E-7	0.871959722280664	1.55607222544491E-7	0.930919510256942	1.41262291316652E-7
0.0486634800981122	5.22596344893693E-8	0.406285477889964	1.74453621176721E-7									0.503612438086189	1.73699988553704E-7	0.626050301384313	1.72751914475485E-7	0.836689415369037	1.71120870953092E-7	1.30628547788996	1.67484644036701E-7	0.194050254330287	1.11683145733528E-7	0.248196884016805	1.29304869470887E-7	0.3068227785914	1.45624840062738E-7	0.378184909041311	1.61618487026286E-7	0.462361676153521	1.7501940166768E-7	0.548663480098112	1.82617776646065E-7	0.634965284042704	1.83998760367793E-7	0.719142051154913	1.79356102814532E-7	0.799121070061765	1.69465090589718E-7	0.872932991882626	1.55598756541682E-7	0.931892779858904	1.41255167643703E-7
0.0496367497000744	5.22705494318633E-8	0.413698196055409	1.75405015928648E-7									0.511025156251633	1.74633787406713E-7	0.633463019549758	1.73663577588693E-7	0.844102133534481	1.71994452279398E-7	1.31369819605541	1.68273326329562E-7	0.195023523932249	1.11685470469501E-7	0.249170153618767	1.29304561057282E-7	0.307796048193362	1.45622027098822E-7	0.379158178643273	1.61613111467353E-7	0.463334945755483	1.75011689382461E-7	0.549636749700074	1.82608439560235E-7	0.635938553644666	1.83988579007092E-7	0.720115320756875	1.79345849901467E-7	0.800094339663727	1.69455457631202E-7	0.873906261484588	1.55590290538874E-7	0.932866049460866	1.41248043970754E-7
0.0506100193020366	5.22814643743573E-8	0.415117770887572	1.75581946984602E-7									0.512444731083797	1.74807414452287E-7	0.634882594381921	1.7383304817063E-7	0.845521708366644	1.7215677218266E-7	1.31511777088757	1.684197046041E-7	0.195996793534212	1.11687795205474E-7	0.25014342322073	1.29304252643677E-7	0.308769317795324	1.45619214134906E-7	0.380131448245236	1.6160773590842E-7	0.464308215357445	1.75003977097242E-7	0.550610019302037	1.82599102474404E-7	0.636911823246628	1.8397839764639E-7	0.721088590358838	1.79335596988403E-7	0.801067609265689	1.69445824672686E-7	0.874879531086551	1.55581824536066E-7	0.933839319062829	1.41240920297805E-7
0.0515832889039989	5.22923793168513E-8	0.42395006388518	1.76644743887163E-7									0.521277024081405	1.75850128958082E-7	0.643714887379529	1.74850498908346E-7	0.854354001364252	1.73130759749912E-7	1.32395006388518	1.69296795952369E-7	0.196970063136174	1.11690119941447E-7	0.251116692822692	1.29303944230072E-7	0.309742587397286	1.4561640117099E-7	0.381104717847198	1.61602360349486E-7	0.465281484959408	1.74996264812022E-7	0.551583288903999	1.82589765388573E-7	0.63788509284859	1.83968216285689E-7	0.7220618599608	1.79325344075338E-7	0.802040878867651	1.6943619171417E-7	0.875852800688513	1.55573358533258E-7	0.934812588664791	1.41233796624856E-7
0.0525565585059611	5.23032942593453E-8	0.432782356882788	1.77642011884406E-7									0.530109317079012	1.76828132071087E-7	0.652547180377137	1.75804266688633E-7	0.86318629436186	1.74042833654847E-7	1.33278235688279	1.70115918081509E-7	0.197943332738136	1.1169244467742E-7	0.252089962424654	1.29303635816467E-7	0.310715856999249	1.45613588207073E-7	0.38207798744916	1.61596984790553E-7	0.46625475456137	1.74988552526803E-7	0.552556558505961	1.82580428302743E-7	0.638858362450553	1.83958034924988E-7	0.723035129562762	1.79315091162274E-7	0.803014148469614	1.69426558755653E-7	0.876826070290475	1.55564892530449E-7	0.935785858266753	1.41226672951907E-7
0.0535298281079234	5.23142092018393E-8	0.441614649880396	1.78573750976331E-7									0.53894161007662	1.77741423791303E-7	0.661379473374745	1.76694351511492E-7	0.872018587359468	1.74892993897465E-7	1.3416146498804	1.7087707099152E-7	0.198916602340098	1.11694769413393E-7	0.253063232026616	1.29303327402861E-7	0.311689126601211	1.45610775243157E-7	0.383051257051122	1.6159160923162E-7	0.467228024163332	1.74980840241584E-7	0.553529828107924	1.82571091216912E-7	0.639831632052515	1.83947853564286E-7	0.724008399164724	1.7930483824921E-7	0.803987418071576	1.69416925797137E-7	0.877799339892437	1.55556426527641E-7	0.936759127868716	1.41219549278958E-7
0.0545030977098856	5.23251241443333E-8	0.450446942878004	1.79439961162936E-7									0.547773903074228	1.7859000411873E-7	0.670211766372353	1.77520753376922E-7	0.880850880357076	1.75681240477767E-7	1.350446942878	1.71580254682401E-7	0.199889871942061	1.11697094149366E-7	0.254036501628579	1.29303018989256E-7	0.312662396203173	1.45607962279241E-7	0.384024526653085	1.61586233672687E-7	0.468201293765294	1.74973127956364E-7	0.554503097709886	1.82561754131082E-7	0.640804901654477	1.83937672203585E-7	0.724981668766686	1.79294585336145E-7	0.804960687673538	1.69407292838621E-7	0.878772609494399	1.55547960524833E-7	0.937732397470678	1.41212425606009E-7
0.0554763673118479	5.23360390868273E-8	0.459279235875612	1.80240642444223E-7									0.556606196071836	1.79373873053369E-7	0.679044059369961	1.78283472284924E-7	0.889683173354684	1.76407573395752E-7	1.35927923587561	1.72225469154152E-7	0.200863141544023	1.11699418885339E-7	0.255009771230541	1.29302710575651E-7	0.313635665805135	1.45605149315325E-7	0.384997796255047	1.61580858113754E-7	0.469174563367257	1.74965415671145E-7	0.555476367311848	1.82552417045251E-7	0.64177817125644	1.83927490842883E-7	0.725954938368649	1.79284332423081E-7	0.8059339572755	1.69397659880105E-7	0.879745879096362	1.55539494522025E-7	0.93870566707264	1.4120530193306E-7
0.0564496369138101	5.23469540293213E-8	0.46811152887322	1.80975794820191E-7									0.565438489069444	1.80093030595218E-7	0.687876352367569	1.78982508235497E-7	0.898515466352292	1.77071992651421E-7	1.36811152887322	1.72812714406774E-7	0.201836411145985	1.11701743621312E-7	0.255983040832503	1.29302402162046E-7	0.314608935407098	1.45602336351409E-7	0.385971065857009	1.61575482554821E-7	0.470147832969219	1.74957703385926E-7	0.55644963691381	1.82543079959421E-7	0.642751440858402	1.83917309482182E-7	0.726928207970611	1.79274079510016E-7	0.806907226877463	1.69388026921589E-7	0.880719148698324	1.55531028519217E-7	0.939678936674602	1.41198178260111E-7
0.0574229065157723	5.23578689718153E-8	0.476943821870828	1.8164541829084E-7									0.574270782067052	1.80747476744279E-7	0.696708645365177	1.79617861228641E-7	0.9073477593499	1.77674498244773E-7	1.37694382187083	1.73341990440267E-7	0.202809680747947	1.11704068357286E-7	0.256956310434465	1.29302093748441E-7	0.31558220500906	1.45599523387492E-7	0.386944335458971	1.61570106995888E-7	0.471121102571181	1.74949991100706E-7	0.557422906515772	1.8253374287359E-7	0.643724710460364	1.8390712812148E-7	0.727901477572573	1.79263826596952E-7	0.807880496479425	1.69378393963073E-7	0.881692418300286	1.55522562516408E-7	0.940652206276564	1.41191054587162E-7
0.0583961761177346	5.23687839143093E-8	0.485776114868436	1.82249512856171E-7									0.58310307506466	1.81337211500551E-7	0.705540938362785	1.80189531264356E-7	0.916180052347508	1.78215090175809E-7	1.38577611486844	1.7381329725463E-7	0.20378295034991	1.11706393093259E-7	0.257929580036428	1.29301785334836E-7	0.316555474611022	1.45596710423576E-7	0.387917605060934	1.61564731436955E-7	0.472094372173143	1.74942278815487E-7	0.558396176117735	1.82524405787759E-7	0.644697980062326	1.83896946760779E-7	0.728874747174535	1.79253573683887E-7	0.808853766081387	1.69368761004557E-7	0.882665687902249	1.555140965136E-7	0.941625475878527	1.41183930914213E-7
0.0593694457196968	5.23796988568033E-8	0.494608407866044	1.82788078516182E-7									0.591935368062268	1.81862234864033E-7	0.714373231360393	1.80697518342643E-7	0.925012345345116	1.78693768444528E-7	1.39460840786604	1.74226634849863E-7	0.204756219951872	1.11708717829232E-7	0.25890284963839	1.29301476921231E-7	0.317528744212984	1.4559389745966E-7	0.388890874662896	1.61559355878022E-7	0.473067641775105	1.74934566530267E-7	0.559369445719697	1.82515068701929E-7	0.645671249664289	1.83886765400077E-7	0.729848016776498	1.79243320770823E-7	0.809827035683349	1.69359128046041E-7	0.883638957504211	1.55505630510792E-7	0.942598745480489	1.41176807241264E-7
0.0603427153216591	5.23906137992973E-8	0.5	1.83084630937593E-7									0.597326960196224	1.82150922354537E-7	0.719764823494349	1.80976311705832E-7	0.930403937479072	1.78955540192384E-7	1.4	1.74450458833002E-7	0.205729489553834	1.11711042565205E-7	0.259876119240352	1.29301168507626E-7	0.318502013814947	1.45591084495744E-7	0.389864144264858	1.61553980319089E-7	0.474040911377068	1.74926854245048E-7	0.560342715321659	1.82505731616098E-7	0.646644519266251	1.83876584039376E-7	0.73082128637846	1.79233067857758E-7	0.810800305285312	1.69349495087525E-7	0.884612227106173	1.55497164507984E-7	0.943572015082451	1.41169683568315E-7
0.0613159849236213	5.24015287417913E-8	0.503440700863652	1.83261115270876E-7									0.600767661059876	1.82322546834727E-7	0.723205524358001	1.81141822463501E-7	0.933844638342724	1.79110533050931E-7	1.40344070086365	1.74582003225968E-7	0.206702759155796	1.11713367301178E-7	0.260849388842314	1.29300860094021E-7	0.319475283416909	1.45588271531827E-7	0.39083741386682	1.61548604760156E-7	0.47501418097903	1.74919141959829E-7	0.561315984923621	1.82496394530268E-7	0.647617788868213	1.83866402678675E-7	0.731794555980422	1.79222814944694E-7	0.811773574887274	1.69339862129008E-7	0.885585496708135	1.55488698505175E-7	0.944545284684413	1.41162559895366E-7
0.0622892545255836	5.24124436842853E-8	0.512272993861259	1.8366862312025E-7									0.609599954057484	1.82718147412632E-7	0.732037817355608	1.81522443626931E-7	0.942676931340332	1.79465383995017E-7	1.41227299386126	1.74879402382942E-7	0.207676028757759	1.11715692037151E-7	0.261822658444277	1.29300551680416E-7	0.320448553018871	1.45585458567911E-7	0.391810683468783	1.61543229201223E-7	0.475987450580992	1.74911429674609E-7	0.562289254525584	1.82487057444437E-7	0.648591058470175	1.83856221317973E-7	0.732767825582384	1.7921256203163E-7	0.812746844489236	1.69330229170492E-7	0.886558766310097	1.55480232502367E-7	0.945518554286376	1.41155436222416E-7
0.0632625241275458	5.24233586267793E-8	0.521105286858867	1.84010602064305E-7									0.618432247055092	1.83049036597748E-7	0.740870110353216	1.81839381832931E-7	0.951509224337939	1.79758321276786E-7	1.42110528685887	1.75118832320787E-7	0.208649298359721	1.11718016773124E-7	0.262795928046239	1.29300243266811E-7	0.321421822620833	1.45582645603995E-7	0.392783953070745	1.6153785364229E-7	0.476960720182954	1.7490371738939E-7	0.563262524127546	1.82477720358607E-7	0.649564328072137	1.83846039957272E-7	0.733741095184347	1.79202309118565E-7	0.813720114091198	1.69320596211976E-7	0.88753203591206	1.55471766499559E-7	0.946491823888338	1.41148312549467E-7
0.064235793729508	5.24342735692733E-8	0.529937579856475	1.84287052103042E-7									0.6272645400527	1.83315214390075E-7	0.749702403350824	1.82092637081503E-7	0.960341517335547	1.79989344896239E-7	1.42993757985648	1.75300293039503E-7	0.209622567961683	1.11720341509097E-7	0.263769197648201	1.29299934853206E-7	0.322395092222796	1.45579832640079E-7	0.393757222672707	1.61532478083357E-7	0.477933989784917	1.74896005104171E-7	0.564235793729508	1.82468383272776E-7	0.6505375976741	1.8383585859657E-7	0.734714364786309	1.79192056205501E-7	0.814693383693161	1.6931096325346E-7	0.888505305514022	1.55463300496751E-7	0.9474650934903	1.41141188876518E-7
0.0652090633314703	5.24451885117673E-8	0.538769872854083	1.8449797323646E-7									0.636096833050308	1.83516680789614E-7	0.758534696348432	1.82282209372647E-7	0.969173810333155	1.80158454853375E-7	1.43876987285408	1.75423784539089E-7	0.210595837563645	1.1172266624507E-7	0.264742467250163	1.292996264396E-7	0.323368361824758	1.45577019676163E-7	0.394730492274669	1.61527102524424E-7	0.478907259386879	1.74888292818951E-7	0.56520906333147	1.82459046186945E-7	0.651510867276062	1.83825677235869E-7	0.735687634388271	1.79181803292436E-7	0.815666653295123	1.69301330294944E-7	0.889478575115984	1.55454834493943E-7	0.948438363092262	1.41134065203569E-7
0.0661823329334325	5.24561034542613E-8	0.547602165851691	1.8464336546456E-7									0.644929126047916	1.83653435796363E-7	0.76736698934604	1.82408098706362E-7	0.978006103330763	1.80265651148195E-7	1.44760216585169	1.75489306819546E-7	0.211569107165608	1.11724990981043E-7	0.265715736852126	1.29299318025995E-7	0.32434163142672	1.45574206712246E-7	0.395703761876632	1.61521726965491E-7	0.479880528988841	1.74880580533732E-7	0.566182332933433	1.82449709101115E-7	0.652484136878024	1.83815495875167E-7	0.736660903990233	1.79171550379372E-7	0.816639922897085	1.69291697336428E-7	0.890451844717946	1.55446368491134E-7	0.949411632694225	1.4112694153062E-7
0.0671556025353948	5.24670183967553E-8	0.556434458849299	1.84723228787341E-7									0.653761419045523	1.83725479410323E-7	0.776199282343648	1.82470305082648E-7	0.986838396328371	1.80310933780698E-7	1.4564344588493	1.75496859880874E-7	0.21254237676757	1.11727315717017E-7	0.266689006454088	1.2929900961239E-7	0.325314901028682	1.4557139374833E-7	0.396677031478594	1.61516351406558E-7	0.480853798590803	1.74872868248513E-7	0.567155602535395	1.82440372015284E-7	0.653457406479986	1.83805314514466E-7	0.737634173592196	1.79161297466307E-7	0.817613192499047	1.69282064377912E-7	0.891425114319909	1.55437902488326E-7	0.950384902296187	1.41119817857671E-7
0.068128872137357	5.24779333392493E-8	0.565266751846907	1.84737563204802E-7									0.662593712043131	1.83732811631495E-7	0.785031575341256	1.82468828501505E-7	0.995670689325979	1.80294302750885E-7	1.46526675184691	1.75446443723071E-7	0.213515646369532	1.1172964045299E-7	0.26766227605605	1.29298701198785E-7	0.326288170630645	1.45568580784414E-7	0.397650301080556	1.61510975847625E-7	0.481827068192766	1.74865155963293E-7	0.568128872137357	1.82431034929454E-7	0.654430676081949	1.83795133153765E-7	0.738607443194158	1.79151044553243E-7	0.81858646210101	1.69272431419396E-7	0.892398383921871	1.55429436485518E-7	0.951358171898149	1.41112694184722E-7
0.0691021417393193	5.24888482817433E-8	0.574099044844515	1.84686368716946E-7									0.671426005040739	1.83675432459877E-7	0.793863868338864	1.82403668962934E-7	1.00450298232359	1.80215758058755E-7	1.47409904484451	1.7533805834614E-7	0.214488915971494	1.11731965188963E-7	0.268635545658012	1.2929839278518E-7	0.327261440232607	1.45565767820498E-7	0.398623570682518	1.61505600288692E-7	0.482800337794728	1.74857443678074E-7	0.569102141739319	1.82421697843623E-7	0.655403945683911	1.83784951793063E-7	0.73958071279612	1.79140791640178E-7	0.819559731702972	1.6926279846088E-7	0.893371653523833	1.5542097048271E-7	0.952331441500111	1.41105570511773E-7
0.0700754113412815	5.24997632242373E-8	0.582931337842123	1.8456964532377E-7									0.680258298038347	1.83553341895471E-7	0.802696161336472	1.82274826466934E-7	1.01333527532119	1.80075299704309E-7	1.48293133784212	1.75171703750079E-7	0.215462185573456	1.11734289924936E-7	0.269608815259975	1.29298084371575E-7	0.328234709834569	1.45562954856582E-7	0.399596840284481	1.61500224729759E-7	0.48377360739669	1.74849731392855E-7	0.570075411341282	1.82412360757793E-7	0.656377215285873	1.83774770432362E-7	0.740553982398082	1.79130538727114E-7	0.820533001304934	1.69253165502363E-7	0.894344923125795	1.55412504479901E-7	0.953304711102074	1.41098446838824E-7
0.0710486809432438	5.25106781667313E-8	0.586301803944592	1.84507828402865E-7									0.683628764140816	1.83489692332721E-7	0.806066627438941	1.82208871430437E-7	1.01670574142366	1.80005378387002E-7	1.48630180394459	1.75092940058649E-7	0.216435455175419	1.11736614660909E-7	0.270582084861937	1.2929777595797E-7	0.329207979436531	1.45560141892665E-7	0.400570109886443	1.61494849170826E-7	0.484746876998652	1.74842019107635E-7	0.571048680943244	1.82403023671962E-7	0.657350484887835	1.8376458907166E-7	0.741527252000045	1.7912028581405E-7	0.821506270906896	1.69243532543847E-7	0.895318192727758	1.55404038477093E-7	0.954277980704036	1.41091323165875E-7
0.072021950545206	5.25215931092253E-8	0.591763630839731	1.84387393025276E-7									0.689090591035955	1.83366539938276E-7	0.81152845433408	1.82082301013505E-7	1.0221675683188	1.79872927687546E-7	1.49176363083973	1.74947379934888E-7	0.217408724777381	1.11738939396882E-7	0.271555354463899	1.29297467544365E-7	0.330181249038494	1.45557328928749E-7	0.401543379488405	1.61489473611893E-7	0.485720146600615	1.74834306822416E-7	0.572021950545206	1.82393686586132E-7	0.658323754489798	1.83754407710959E-7	0.742500521602007	1.79110032900985E-7	0.822479540508858	1.69233899585331E-7	0.89629146232972	1.55395572474285E-7	0.955251250305998	1.41084199492926E-7
0.0729952201471682	5.25325080517193E-8	0.600595923837339	1.84139611821463E-7									0.697922884033563	1.83115026588292E-7	0.820360747331688	1.81826092602648E-7	1.03099986131641	1.79608642008467E-7	1.50059592383734	1.74665086900568E-7	0.218381994379343	1.11741264132855E-7	0.272528624065861	1.2929715913076E-7	0.331154518640456	1.45554515964833E-7	0.402516649090367	1.6148409805296E-7	0.486693416202577	1.74826594537196E-7	0.572995220147168	1.82384349500301E-7	0.65929702409176	1.83744226350257E-7	0.743473791203969	1.79099779987921E-7	0.823452810110821	1.69224266626815E-7	0.897264731931682	1.55387106471477E-7	0.95622451990796	1.41077075819977E-7
0.0739684897491305	5.25434229942133E-8	0.609428216834947	1.83826301712331E-7									0.706755177031171	1.82798801845519E-7	0.829193040329296	1.81506201234362E-7	1.03983215431402	1.7928244266707E-7	1.50942821683495	1.74324824647119E-7	0.219355263981305	1.11743588868828E-7	0.273501893667824	1.29296850717155E-7	0.332127788242418	1.45551703000917E-7	0.40348991869233	1.61478722494027E-7	0.487666685804539	1.74818882251977E-7	0.573968489749131	1.8237501241447E-7	0.660270293693722	1.83734044989556E-7	0.744447060805931	1.79089527074856E-7	0.824426079712783	1.69214633668299E-7	0.898238001533644	1.55378640468669E-7	0.957197789509923	1.41069952147028E-7
0.0749417593510927	5.25543379367073E-8	0.618260509832554	1.83447462697881E-7									0.715587470028779	1.82417865709957E-7	0.838025333326904	1.81122626908648E-7	1.04866444731163	1.78894329663358E-7	1.51826050983255	1.7392659317454E-7	0.220328533583268	1.11745913604801E-7	0.274475163269786	1.2929654230355E-7	0.33310105784438	1.45548890037E-7	0.404463188294292	1.61473346935093E-7	0.488639955406501	1.74811169966758E-7	0.574941759351093	1.8236567532864E-7	0.661243563295684	1.83723863628854E-7	0.745420330407894	1.79079274161792E-7	0.825399349314745	1.69205000709783E-7	0.899211271135607	1.5537017446586E-7	0.958171059111885	1.41062828474079E-7
